"Produktionsdatum_T11","Herstellernummer_T11","Werksnummer_T11","Fehlerhaft_T11","Origin","IDNummer_T11","ID_zweitesBauteil","ID_drittesBauteil","ID_Komponente","Produktionsdatum_Sitze","Herstellernummer_Sitze","Werksnummer_Sitze","Fehlerhaft_Sitze","ID_Karosserie","ID_Schaltung","ID_Motor","ID_Fahrzeug","Produktionsdatum_Fahrzeug","Herstellernummer_Fahrzeug","Werksnummer_Fahrzeug","Fehlerhaft_Fahrzeug","Gemeinden","Jahr der Zulassung","Monat der Zulassung","Zulassungstag","Postleitzahl","Laengengrad","Breitengrad","Zulassungsdatum"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26159","12-213-2132-12575","13-209-2092-10081","K2ST1-109-1092-42193","2009-01-17",109,1092,0,"K4-112-1121-43935","K3SG1-107-1071-25698","K1DI1-103-1031-9920","11-1-12-16420","2009-01-27",1,12,0,"INGOLSTADT","2009","03",19,85049,"11,423387","48,76542","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26160","12-214-2142-4239","13-209-2092-10171","K2ST1-109-1092-42436","2009-01-18",109,1092,0,"K5-112-1122-9112","K3AG1-105-1051-3240","K1BE1-104-1041-16474","12-1-12-9198","2009-01-28",1,12,0,"IMMENSTAAD AM BODENSEE","2009","03",19,88090,"9,37146","47,666622","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26161","12-213-2131-12983","13-215-2151-8919","K2ST1-109-1092-42991","2009-01-18",109,1092,0,"K4-112-1121-45165","K3SG1-105-1051-17429","K1DI1-102-1021-5184","11-1-11-28193","2009-01-29",1,11,0,"SALZGITTER","2009","03",23,38226,"10,328465","52,160601","2009-03-23"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26162","12-213-2132-12416","13-209-2092-9961","K2ST1-109-1092-41573","2009-01-16",109,1092,0,"K4-112-1121-42130","K3AG1-105-1051-2978","K1BE1-101-1011-7699","11-1-12-15842","2009-01-25",1,12,0,"LOHMAR","2009","03",19,53797,"7,209401","50,839775","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26166","12-214-2142-4392","13-215-2151-9137","K2ST1-109-1092-43715","2009-01-19",109,1092,0,"K4-112-1121-44958","K3SG1-107-1071-25789","K1BE1-104-1041-16824","11-1-11-28104","2009-01-29",1,11,0,"LEIPZIG","2009","03",23,4109,"12,377931","51,338288","2009-03-23"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26167","12-213-2131-12856","13-209-2091-2536","K2ST1-109-1092-42800","2009-01-18",109,1092,0,"K4-112-1121-44254","K3SG1-105-1051-17078","K1BE1-101-1011-8040","11-1-11-27554","2009-01-27",1,11,0,"GROEBENZELL","2009","03",19,82194,"11,37188","48,1927","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26168","12-213-2131-12584","13-210-2131-16695","K2ST1-109-1092-41698","2009-01-16",109,1092,0,"K4-112-1121-42778","K3SG1-107-1071-25893","K1DI1-103-1031-9891","11-1-12-16100","2009-01-26",1,12,0,"HOLZGERLINGEN","2009","03",19,71088,"9,011719","48,637131","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26169","12-212-2122-6238","13-209-2092-9902","K2ST1-109-1092-42031","2009-01-17",109,1092,0,"K4-112-1121-43018","K3AG1-105-1051-3010","K1BE1-101-1011-8165","11-1-12-15671","2009-01-25",1,12,0,"ENGELSKIRCHEN","2009","03",19,51766,"7,408515","50,988292","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26171","12-213-2131-12138","13-215-2151-8720","K2ST1-109-1092-41258","2009-01-16",109,1092,0,"K4-112-1121-42493","K3SG1-105-1051-16322","K1BE1-104-1041-16149","11-1-12-15917","2009-01-26",1,12,0,"ROSSDORF","2009","03",19,64380,"8,756733","49,8577","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26173","12-213-2132-12137","13-210-2131-16756","K2ST1-109-1092-41292","2009-01-16",109,1092,0,"K4-112-1121-42274","K3SG1-107-1071-24812","K1BE1-104-1041-15704","11-1-12-15866","2009-01-25",1,12,0,"NEUNKIRCHEN SEELSCHEID","2009","03",19,53819,"7,334361","50,841143","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26174","12-213-2131-12634","13-209-2092-9890","K2ST1-109-1092-41143","2009-01-16",109,1092,0,"K4-112-1121-42166","K3SG1-107-1071-24104","K1DI1-103-1031-9386","11-1-11-26482","2009-01-25",1,11,0,"HILTER AM TEUTOBURGER WALD","2009","03",19,49176,"8,146029","52,13943","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26176","12-213-2131-12796","13-215-2151-9069","K2ST1-109-1092-43221","2009-01-19",109,1092,0,"K4-112-1121-44681","K3SG1-107-1071-26135","K1BE1-104-1041-16930","11-1-12-16815","2009-01-29",1,12,0,"BONN","2009","03",23,53111,"7,099187","50,734245","2009-03-23"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26177","12-212-2121-6340","13-210-2131-16836","K2ST1-109-1092-42278","2009-01-17",109,1092,0,"K4-112-1121-43918","K3SG1-107-1071-25888","K1DI1-102-1021-5196","11-1-12-16558","2009-01-28",1,12,0,"WUERZBURG","2009","03",19,97070,"9,93725","49,79393","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26178","12-212-2121-6214","13-210-2131-17127","K2ST1-109-1092-42513","2009-01-18",109,1092,0,"K4-112-1121-44565","K3AG1-105-1051-3197","K1DI1-101-1041-9954","11-1-11-27816","2009-01-28",1,11,0,"REGENSBURG","2009","03",19,93047,"12,097392","49,017834","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26179","12-212-2122-6300","13-210-2131-16526","K2ST1-109-1092-42063","2009-01-17",109,1092,0,"K4-112-1121-42141","K3SG1-105-1051-16810","K1BE1-101-1011-7995","11-1-12-16047","2009-01-26",1,12,0,"HEIDELBERG","2009","03",19,69117,"8,702067","49,408826","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26180","12-214-2142-4206","13-215-2152-3697","K2ST1-109-1092-41777","2009-01-17",109,1092,0,"K5-112-1122-8972","K3SG1-105-1051-16459","K1BE1-104-1041-16221","12-1-12-8958","2009-01-26",1,12,0,"OBERTSHAUSEN","2009","03",19,63179,"8,848662","50,072108","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26182","12-213-2131-12497","13-210-2131-16648","K2ST1-109-1092-41677","2009-01-16",109,1092,0,"K5-112-1122-8959","K3AG1-108-1082-2104","K1BE1-104-1041-16114","12-1-12-8950","2009-01-26",1,12,0,"GLASHUETTEN","2009","03",19,61479,"8,402503","50,215925","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26183","12-213-2132-12958","13-215-2151-9012","K2ST1-109-1092-43033","2009-01-18",109,1092,0,"K4-112-1121-44345","K3SG1-107-1071-25243","K1DI1-103-1031-10179","11-1-11-27723","2009-01-28",1,11,0,"LEINBURG","2009","03",19,91227,"11,308645","49,449884","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26184","12-213-2132-12365","13-209-2092-9912","K2ST1-109-1092-41549","2009-01-16",109,1092,0,"K4-112-1121-43775","K3AG1-105-1051-3060","K1DI1-103-1031-9804","11-1-12-15934","2009-01-26",1,12,0,"KAISERSLAUTERN","2009","03",19,67657,"7,768864","49,445456","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26185","12-214-2142-4098","13-210-2131-16050","K2ST1-109-1092-41956","2009-01-17",109,1092,0,"K4-112-1121-43660","K3SG1-105-1051-16119","K1BE1-104-1041-16712","11-1-11-27361","2009-01-27",1,11,0,"FREIBURG IM BREISGAU","2009","03",19,79098,"7,849877","47,994786","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26186","12-213-2132-12523","13-209-2092-10017","K2ST1-109-1092-42169","2009-01-17",109,1092,0,"K4-112-1121-43993","K3SG1-107-1071-24843","K1BE1-104-1041-16404","11-1-12-16430","2009-01-27",1,12,0,"INGOLSTADT","2009","03",19,85049,"11,423387","48,76542","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26187","12-212-2122-6359","13-210-2131-16715","K2ST1-109-1092-42708","2009-01-18",109,1092,0,"K4-112-1121-44137","K3AG1-106-1061-5245","K1BE1-104-1041-16429","11-1-11-27626","2009-01-28",1,11,0,"OBERASBACH","2009","03",19,90522,"10,958495","49,422443","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26188","12-213-2132-12413","13-215-2152-3756","K2ST1-109-1092-41940","2009-01-17",109,1092,0,"K4-112-1121-43741","K3AG1-106-1061-5170","K1DI1-101-1041-10325","11-1-11-27392","2009-01-27",1,11,0,"EHRENKIRCHEN","2009","03",19,79238,"7,739988","47,921491","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26189","12-212-2121-6359","13-210-2131-16853","K2ST1-109-1092-42285","2009-01-17",109,1092,0,"K5-112-1122-9037","K3SG1-107-1071-25145","K1DI1-101-1041-9682","12-1-12-8986","2009-01-26",1,12,0,"RODENBACH","2009","03",19,63517,"9,021246","50,14547","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26190","12-212-2122-6220","13-209-2092-9876","K2ST1-109-1092-42022","2009-01-17",109,1092,0,"K4-112-1121-42995","K3AG1-106-1061-5089","K1DI1-103-1031-9964","11-1-11-26935","2009-01-26",1,11,0,"ILLINGEN","2009","03",19,66557,"7,051397","49,377607","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26191","12-212-2121-6215","13-209-2092-9689","K2ST1-109-1092-41966","2009-01-17",109,1092,0,"K4-112-1121-45644","K3SG1-107-1071-25132","K1BE1-104-1041-16741","11-1-11-28336","2009-01-29",1,11,0,"BOTTROP","2009","03",23,46236,"6,929939","51,523694","2009-03-23"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26192","12-213-2131-13120","13-210-2131-17373","K2ST1-109-1092-43625","2009-01-19",109,1092,0,"K4-112-1121-45199","K3SG1-107-1071-25806","K1BE1-104-1041-16986","11-1-11-28207","2009-01-29",1,11,0,"DORTMUND","2009","03",23,44135,"7,464165","51,514171","2009-03-23"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26193","12-212-2121-6275","13-215-2151-8617","K2ST1-109-1092-42001","2009-01-17",109,1092,0,"K4-112-1121-43010","K3SG1-107-1071-24608","K1BE1-104-1041-15522","11-1-11-26942","2009-01-26",1,11,0,"ILLINGEN","2009","03",19,66557,"7,051397","49,377607","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26194","12-213-2131-12105","13-210-2131-16013","K2ST1-109-1092-40770","2009-01-15",109,1092,0,"K4-112-1121-41640","K3SG1-105-1051-16112","K1BE1-101-1011-7724","11-1-11-25922","2009-01-23",1,11,0,"WILHELMSHAVEN","2009","03",19,26382,"8,111156","53,520302","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26195","12-212-2122-6159","13-210-2131-16885","K2ST1-109-1092-41868","2009-01-17",109,1092,0,"K4-112-1121-43599","K3SG1-107-1071-25150","K1DI1-103-1031-10107","11-1-11-27331","2009-01-27",1,11,0,"ZIMMERN OB ROTTWEIL","2009","03",19,78658,"8,590787","48,167498","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26196","12-212-2121-6130","13-215-2151-8389","K2ST1-109-1092-41349","2009-01-16",109,1092,0,"K4-112-1121-43221","K3SG1-105-1051-17180","K1DI1-103-1031-10318","11-1-11-27029","2009-01-26",1,11,0,"UEBERHERRN","2009","03",19,66802,"6,698427","49,242233","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26197","12-213-2131-12251","13-209-2092-10114","K2ST1-109-1092-41821","2009-01-17",109,1092,0,"K5-112-1122-8985","K3SG1-107-1071-24688","K1BE1-104-1041-16264","12-1-12-8960","2009-01-26",1,12,0,"OBERTSHAUSEN","2009","03",19,63179,"8,848662","50,072108","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26200","12-213-2132-12642","13-215-2151-8765","K2ST1-109-1092-41757","2009-01-17",109,1092,0,"K4-112-1121-42798","K3AG1-106-1061-5000","K1DI1-103-1031-9646","11-1-11-26742","2009-01-25",1,11,0,"ODENTHAL","2009","03",19,51519,"7,116919","51,032576","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26201","12-213-2131-13026","13-215-2151-8947","K2ST1-109-1092-43005","2009-01-18",109,1092,0,"K5-112-1122-9257","K3SG1-107-1071-25995","K1BE1-104-1041-16953","12-1-12-9347","2009-01-29",1,12,0,"DORTMUND","2009","03",20,44135,"7,464165","51,514171","2009-03-20"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26203","12-213-2131-12780","13-215-2151-8800","K2ST1-109-1092-42767","2009-01-18",109,1092,0,"K4-112-1121-43439","K3SG1-105-1051-16713","K1DI1-101-1041-10278","11-1-11-27273","2009-01-27",1,11,0,"LAUF","2009","03",19,77886,"8,131381","48,649219","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26204","12-213-2132-12559","13-209-2092-10070","K2ST1-109-1092-42189","2009-01-17",109,1092,0,"K4-112-1121-43137","K3SG1-107-1071-24416","K1BE1-104-1041-16087","11-1-11-26993","2009-01-26",1,11,0,"FREISEN","2009","03",19,66629,"7,248603","49,552395","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26205","12-213-2131-12774","13-215-2151-8797","K2ST1-109-1092-42766","2009-01-18",109,1092,0,"K5-112-1122-9154","K3SG1-107-1071-25786","K1DI1-101-1041-9900","12-1-12-9115","2009-01-27",1,12,0,"OETISHEIM","2009","03",19,75443,"8,805085","48,961011","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26206","12-214-2142-4141","13-210-2131-16116","K2ST1-109-1092-41960","2009-01-17",109,1092,0,"K4-112-1121-43107","K3SG1-105-1051-16521","K1BE1-104-1041-15603","11-1-11-26985","2009-01-26",1,11,0,"NONNWEILER","2009","03",19,66620,"6,970552","49,606237","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26207","12-213-2132-12592","13-209-2092-10093","K2ST1-109-1092-42198","2009-01-17",109,1092,0,"K4-112-1121-43201","K3SG1-105-1051-16790","K1DI1-101-1041-9893","11-1-12-15719","2009-01-25",1,12,0,"NIEDERZIER","2009","03",19,52382,"6,462259","50,886425","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26208","12-213-2131-12545","13-210-2131-16671","K2ST1-109-1092-42089","2009-01-17",109,1092,0,"K4-112-1121-43292","K3SG1-105-1051-16851","K1BE1-102-1021-2681","11-1-11-27060","2009-01-26",1,11,0,"SCHMELZ","2009","03",19,66839,"6,85793","49,440709","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26209","12-212-2122-5899","13-209-2092-9934","K2ST1-109-1092-41158","2009-01-16",109,1092,0,"K4-112-1121-43134","K3SG1-105-1051-16914","K1BE1-101-1011-8114","11-1-12-15703","2009-01-25",1,12,0,"KREUZAU","2009","03",19,52372,"6,489241","50,74596","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26210","12-212-2121-6167","13-209-2091-2424","K2ST1-109-1092-41364","2009-01-16",109,1092,0,"K4-112-1121-43181","K3SG1-107-1071-25354","K1DI1-103-1031-10196","11-1-12-16196","2009-01-27",1,12,0,"KARLSDORF NEUTHARD","2009","03",19,76689,"8,545484","49,136151","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26211","12-213-2131-12831","13-215-2152-3728","K2ST1-109-1092-42789","2009-01-18",109,1092,0,"K4-112-1121-44326","K3SG1-105-1051-17112","K1DI1-103-1031-9823","11-1-11-27710","2009-01-28",1,11,0,"GEORGENSGMUEND","2009","03",19,91166,"11,013793","49,188088","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26212","12-213-2132-12862","13-209-2092-10148","K2ST1-109-1092-42429","2009-01-18",109,1092,0,"K4-112-1121-44393","K3SG1-105-1051-17337","K1DI1-103-1031-10427","11-1-12-16652","2009-01-28",1,12,0,"KOLITZHEIM","2009","03",19,97509,"10,236498","49,919644","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26213","12-212-2121-6231","13-209-2092-9817","K2ST1-109-1092-41974","2009-01-17",109,1092,0,"K4-112-1121-43682","K3SG1-107-1071-24977","K1DI1-101-1041-10046","11-1-12-16367","2009-01-27",1,12,0,"BODENKIRCHEN","2009","03",19,84155,"12,386451","48,3835","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26214","12-214-2142-4175","13-209-2092-9903","K2ST1-109-1092-41147","2009-01-16",109,1092,0,"K4-112-1121-43485","K3SG1-107-1071-23980","K1BE1-104-1041-15877","11-1-11-27117","2009-01-26",1,11,0,"LIMBURGERHOF","2009","03",19,67117,"8,39107","49,42064","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26215","12-212-2121-6345","13-210-2131-16839","K2ST1-109-1092-42280","2009-01-17",109,1092,0,"K5-112-1122-9057","K3AG1-106-1061-5495","K1BE1-104-1041-16758","12-1-12-9320","2009-01-29",1,12,0,"WOLFSBURG","2009","03",20,38440,"10,784975","52,421938","2009-03-20"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26216","12-214-2142-4170","13-209-2092-9951","K2ST1-109-1092-42629","2009-01-18",109,1092,0,"K4-112-1121-44081","K3SG1-107-1071-25499","K1DI1-101-1041-9930","11-1-11-27519","2009-01-27",1,11,0,"OLCHING","2009","03",19,82140,"11,335751","48,20874","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26217","12-212-2121-6217","13-209-2092-9708","K2ST1-109-1092-41967","2009-01-17",109,1092,0,"K5-112-1122-9084","K3SG1-107-1071-24751","K1BE1-101-1011-8222","12-1-12-9079","2009-01-27",1,12,0,"NIEFERN OESCHELBRONN","2009","03",19,75223,"8,782899","48,917076","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26218","12-212-2121-6065","13-210-2131-16673","K2ST1-109-1092-41222","2009-01-16",109,1092,0,"K5-112-1122-8841","K3SG1-107-1071-24624","K1BE1-101-1011-8111","12-1-12-8826","2009-01-25",1,12,0,"ISSUM","2009","03",19,47661,"6,425912","51,534877","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26219","12-213-2132-12333","13-215-2151-8899","K2ST1-109-1092-41922","2009-01-17",109,1092,0,"K4-112-1121-43905","K3SG1-107-1071-24969","K1BE1-102-1021-2742","11-1-12-15978","2009-01-26",1,12,0,"PLANKSTADT","2009","03",19,68723,"8,593962","49,392183","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26221","12-213-2131-571685","13-209-2092-9923","K2ST1-109-1092-41153","2009-01-16",109,1092,0,"K4-112-1121-42393","K3SG1-105-1051-16366","K1BE1-104-1041-15883","11-1-11-26582","2009-01-25",1,11,0,"LASTRUP","2009","03",19,49688,"7,864551","52,79503","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26222","12-214-2142-4120","13-210-2131-16083","K2ST1-109-1092-41958","2009-01-17",109,1092,0,"K4-112-1121-44089","K3SG1-107-1071-25388","K1DI1-101-1041-10345","11-1-12-16467","2009-01-28",1,12,0,"BELLENBERG","2009","03",19,89287,"10,093865","48,25525","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26223","12-213-2132-12240","13-210-2131-15890","K2ST1-109-1092-41314","2009-01-16",109,1092,0,"K4-112-1121-43694","K3SG1-107-1071-25125","K1BE1-101-1011-8261","11-1-11-27178","2009-01-26",1,11,0,"BOEHL IGGELHEIM","2009","03",19,67459,"8,308577","49,365618","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26225","12-213-2132-12825","13-209-2091-2538","K2ST1-109-1092-42417","2009-01-18",109,1092,0,"K4-112-1121-45755","K3SG1-105-1051-17277","K1DI1-103-1031-10571","11-1-11-28368","2009-01-29",1,11,0,"OSNABRUECK","2009","03",23,49074,"8,04205","52,27692","2009-03-23"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26227","12-213-2132-12979","13-209-2091-2600","K2ST1-109-1092-43499","2009-01-19",109,1092,0,"K5-112-1122-9526","K3AG1-108-1082-92682","K1DI1-102-1021-4951","12-1-12-9622","2009-01-31",1,12,0,"KIRCHBERG","2009","03",24,8107,"12,525992","50,62301","2009-03-24"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26228","12-213-2132-12699","13-209-2092-10145","K2ST1-109-1092-42815","2009-01-18",109,1092,0,"K4-112-1121-43409","K3SG1-105-1051-16972","K1DI1-101-1041-10000","11-1-12-16312","2009-01-27",1,12,0,"DIETRAMSZELL","2009","03",19,83623,"11,588293","47,854816","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26229","12-213-2132-12406","13-215-2152-3612","K2ST1-109-1092-41097","2009-01-16",109,1092,0,"K4-112-1121-43777","K3SG1-105-1051-16927","K1DI1-101-1041-9818","11-1-12-15935","2009-01-26",1,12,0,"KAISERSLAUTERN","2009","03",19,67657,"7,768864","49,445456","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26230","12-212-2122-6221","13-209-2092-9877","K2ST1-109-1092-42023","2009-01-17",109,1092,0,"K4-112-1121-42463","K3AG1-106-1061-5109","K1DI1-101-1041-10073","11-1-12-15910","2009-01-26",1,12,0,"BESSENBACH","2009","03",19,63856,"9,246066","49,961041","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26231","12-213-2132-12586","13-209-2092-10086","K2ST1-109-1092-42195","2009-01-17",109,1092,0,"K4-112-1121-41349","K3AG1-106-1061-5055","K1DI1-101-1041-9687","11-1-12-15783","2009-01-25",1,12,0,"WACHTBERG","2009","03",19,53343,"7,135098","50,625511","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26232","12-213-2131-12521","13-210-2131-16619","K2ST1-109-1092-42080","2009-01-17",109,1092,0,"K4-112-1121-44149","K3SG1-107-1071-25146","K1DI1-102-1021-5205","11-1-11-27629","2009-01-28",1,11,0,"OBERASBACH","2009","03",19,90522,"10,958495","49,422443","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26234","12-213-2132-12730","13-209-2092-10170","K2ST1-109-1092-42825","2009-01-18",109,1092,0,"K4-112-1121-43671","K3SG1-105-1051-17417","K1DI1-102-1021-4944","11-1-12-16364","2009-01-27",1,12,0,"BODENKIRCHEN","2009","03",19,84155,"12,386451","48,3835","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26235","12-213-2132-12963","13-209-2091-2578","K2ST1-109-1092-43491","2009-01-19",109,1092,0,"K4-112-1121-45573","K3SG1-105-1051-17789","K1DI1-103-1031-10194","11-1-12-17147","2009-01-30",1,12,0,"GROSSTHIEMIG","2009","03",24,4932,"13,67473","51,381269","2009-03-24"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26237","12-213-2132-12462","13-215-2152-3637","K2ST1-109-1092-41109","2009-01-16",109,1092,0,"K4-112-1121-42907","K3SG1-107-1071-24537","K1BE1-102-1021-2601","11-1-11-26772","2009-01-25",1,11,0,"REICHSHOF","2009","03",19,51580,"7,693856","50,988215","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26238","12-213-2132-13003","13-215-2151-9026","K2ST1-109-1092-43042","2009-01-18",109,1092,0,"K4-112-1121-42624","K3AG1-105-1051-3126","K1BE1-101-1011-8095","11-1-12-16076","2009-01-26",1,12,0,"DIELHEIM","2009","03",19,69234,"8,734802","49,282607","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26239","12-213-2131-12284","13-215-2152-3704","K2ST1-109-1092-41285","2009-01-16",109,1092,0,"K4-112-1121-43942","K3AG1-108-1082-1985","K1BE1-101-1011-8163","11-1-11-27467","2009-01-27",1,11,0,"UNTERHACHING","2009","03",19,82008,"11,617404","48,065859","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26240","12-212-2121-6210","13-209-2092-9675","K2ST1-109-1092-41965","2009-01-17",109,1092,0,"K4-112-1121-44382","K3SG1-107-1071-25552","K1DI1-101-1041-9993","11-1-11-27585","2009-01-27",1,11,0,"EICHENAU","2009","03",19,82223,"11,322467","48,172075","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26241","12-213-2131-12629","13-215-2152-3670","K2ST1-109-1092-42128","2009-01-17",109,1092,0,"K4-112-1121-43039","K3SG1-105-1051-16247","K1DI1-103-1031-10055","11-1-11-26957","2009-01-26",1,11,0,"SCHIFFWEILER","2009","03",19,66578,"7,129121","49,371056","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26242","12-213-2131-11901","13-210-2131-16501","K2ST1-109-1092-41182","2009-01-16",109,1092,0,"K5-112-1122-8983","K3SG1-107-1071-25866","K1DI1-101-1041-10262","12-1-12-9049","2009-01-26",1,12,0,"ASCHAFFENBURG","2009","03",19,63739,"9,147832","49,973506","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26243","12-213-2132-12467","13-209-2092-9562","K2ST1-109-1092-41954","2009-01-17",109,1092,0,"K4-112-1121-44575","K3AG1-106-1061-5175","K1BE1-104-1041-16713","11-1-11-27819","2009-01-28",1,11,0,"REGENSBURG","2009","03",19,93047,"12,097392","49,017834","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26245","12-212-2122-6346","13-209-2092-10117","K2ST1-109-1092-42703","2009-01-18",109,1092,0,"K4-112-1121-45003","K3SG1-107-1071-24388","K1DI1-103-1031-9710","11-1-11-27949","2009-01-28",1,11,0,"LEIBLFING","2009","03",19,94339,"12,513495","48,772796","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26246","12-213-2132-12814","13-209-2092-10272","K2ST1-109-1092-42860","2009-01-18",109,1092,0,"K4-112-1121-45176","K3SG1-107-1071-26245","K1DI1-101-1041-10289","11-1-11-28198","2009-01-29",1,11,0,"SALZGITTER","2009","03",23,38226,"10,328465","52,160601","2009-03-23"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26247","12-212-2121-6391","13-210-2131-16872","K2ST1-109-1092-42295","2009-01-17",109,1092,0,"K4-112-1121-43246","K3SG1-107-1071-24838","K1DI1-102-1021-5204","11-1-11-27213","2009-01-27",1,11,0,"RHEINZABERN","2009","03",19,76764,"8,278355","49,117953","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26249","12-213-2132-12600","13-209-2092-10098","K2ST1-109-1092-42202","2009-01-17",109,1092,0,"K4-112-1121-43826","K3SG1-105-1051-17100","K1BE1-104-1041-16587","11-1-11-27426","2009-01-27",1,11,0,"MURG","2009","03",19,79730,"8,020644","47,55475","2009-03-19"
14254,213,2131,0,"origin = 1970-01-01","11-213-2131-26251","12-213-2131-12431","13-215-2151-8532","K2ST1-109-1092-41052","2009-01-15",109,1092,0,"K5-112-1122-8723","K3SG1-107-1071-24255","K1BE1-104-1041-16055","12-1-12-8704","2009-01-24",1,12,0,"EMMERTHAL","2009","03",19,31860,"9,376592","52,049405","2009-03-19"
